locus_tag	ftype	length_bp	gene	EC_number	COG	product
GMFCDEOL_03911	gene	1110	menF_2			
GMFCDEOL_03911	CDS	1110	menF_2	5.4.4.2		Isochorismate synthase MenF
GMFCDEOL_03912	gene	1233	menI			
GMFCDEOL_03912	CDS	1233	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GMFCDEOL_03913	gene	1575	prfC			
GMFCDEOL_03913	CDS	1575	prfC		COG4108	Peptide chain release factor 3
GMFCDEOL_03914	gene	864	rmlD_2			
GMFCDEOL_03914	CDS	864	rmlD_2	1.1.1.133		dTDP-4-dehydrorhamnose reductase
GMFCDEOL_03915	gene	546				
GMFCDEOL_03915	CDS	546				hypothetical protein
GMFCDEOL_03916	gene	654				
GMFCDEOL_03916	CDS	654				hypothetical protein
GMFCDEOL_03917	gene	2265	kefB_5			
GMFCDEOL_03917	CDS	2265	kefB_5			Glutathione-regulated potassium-efflux system protein KefB
GMFCDEOL_03918	gene	744				
GMFCDEOL_03918	CDS	744				hypothetical protein
GMFCDEOL_03919	gene	1740				
GMFCDEOL_03919	CDS	1740				hypothetical protein
GMFCDEOL_03920	gene	216				
GMFCDEOL_03920	CDS	216				hypothetical protein
GMFCDEOL_03921	gene	633				
GMFCDEOL_03921	CDS	633				hypothetical protein
GMFCDEOL_03922	gene	882	rhaR_6			
GMFCDEOL_03922	CDS	882	rhaR_6			HTH-type transcriptional activator RhaR
GMFCDEOL_03923	gene	2757	lacZ_15			
GMFCDEOL_03923	CDS	2757	lacZ_15	3.2.1.23		Beta-galactosidase
GMFCDEOL_03924	gene	3285				
GMFCDEOL_03924	CDS	3285			COG4771	TonB-dependent receptor P3
GMFCDEOL_03925	gene	2022				
GMFCDEOL_03925	CDS	2022				hypothetical protein
GMFCDEOL_03926	gene	1035				
GMFCDEOL_03926	CDS	1035				hypothetical protein
GMFCDEOL_03927	gene	1947	ziaA			
GMFCDEOL_03927	CDS	1947	ziaA	7.2.2.12	COG2217	Zinc-transporting ATPase
GMFCDEOL_03928	gene	432				
GMFCDEOL_03928	CDS	432				hypothetical protein
GMFCDEOL_03929	gene	1275	clsA_2			
GMFCDEOL_03929	CDS	1275	clsA_2	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
GMFCDEOL_03930	gene	330				
GMFCDEOL_03930	CDS	330				hypothetical protein
GMFCDEOL_03931	gene	549	algU_3			
GMFCDEOL_03931	CDS	549	algU_3			RNA polymerase sigma-H factor
GMFCDEOL_03932	gene	627				
GMFCDEOL_03932	CDS	627				hypothetical protein
GMFCDEOL_03933	gene	573				
GMFCDEOL_03933	CDS	573				hypothetical protein
GMFCDEOL_03934	gene	1419	rsmF			
GMFCDEOL_03934	CDS	1419	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
GMFCDEOL_03935	gene	747				
GMFCDEOL_03935	CDS	747				hypothetical protein
GMFCDEOL_03936	gene	1179				
GMFCDEOL_03936	CDS	1179				hypothetical protein
GMFCDEOL_03937	gene	3087	czcA_2			
GMFCDEOL_03937	CDS	3087	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
GMFCDEOL_03938	gene	1239	mdtA_6			
GMFCDEOL_03938	CDS	1239	mdtA_6			Multidrug resistance protein MdtA
GMFCDEOL_03939	gene	405				
GMFCDEOL_03939	CDS	405				hypothetical protein
GMFCDEOL_03940	gene	276				
GMFCDEOL_03940	CDS	276				hypothetical protein
GMFCDEOL_03941	gene	1635	yheS_1			
GMFCDEOL_03941	CDS	1635	yheS_1		COG0488	putative ATP-binding protein YheS
GMFCDEOL_03942	gene	399	divK			
GMFCDEOL_03942	CDS	399	divK			Polar-differentiation response regulator DivK
GMFCDEOL_03943	gene	2250				
GMFCDEOL_03943	CDS	2250				hypothetical protein
GMFCDEOL_03944	gene	2076	ppk_2			
GMFCDEOL_03944	CDS	2076	ppk_2	2.7.4.1	COG0855	Polyphosphate kinase
GMFCDEOL_03945	gene	492				
GMFCDEOL_03945	CDS	492				hypothetical protein
GMFCDEOL_03946	gene	864	rffH_4			
GMFCDEOL_03946	CDS	864	rffH_4	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GMFCDEOL_03947	gene	1140	rffG			
GMFCDEOL_03947	CDS	1140	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
GMFCDEOL_03948	gene	897	menA			
GMFCDEOL_03948	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GMFCDEOL_03949	gene	1107				
GMFCDEOL_03949	CDS	1107				hypothetical protein
GMFCDEOL_03950	gene	591	nadD			
GMFCDEOL_03950	CDS	591	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
GMFCDEOL_03951	gene	615	gmk			
GMFCDEOL_03951	CDS	615	gmk	2.7.4.8	COG0194	Guanylate kinase
GMFCDEOL_03952	gene	900	yloC			
GMFCDEOL_03952	CDS	900	yloC	3.1.26.-	COG1561	Endoribonuclease YloC
GMFCDEOL_03953	gene	204				
GMFCDEOL_03953	CDS	204				hypothetical protein
GMFCDEOL_03954	gene	1629				
GMFCDEOL_03954	CDS	1629				hypothetical protein
GMFCDEOL_03955	gene	1308	sasA_14			
GMFCDEOL_03955	CDS	1308	sasA_14	2.7.13.3		Adaptive-response sensory-kinase SasA
GMFCDEOL_03956	gene	690	tsaB			
GMFCDEOL_03956	CDS	690	tsaB			tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GMFCDEOL_03957	gene	618				
GMFCDEOL_03957	CDS	618				hypothetical protein
GMFCDEOL_03958	gene	1305	murA			
GMFCDEOL_03958	CDS	1305	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GMFCDEOL_03959	gene	543	rimM			
GMFCDEOL_03959	CDS	543	rimM			Ribosome maturation factor RimM
GMFCDEOL_03960	gene	861				
GMFCDEOL_03960	CDS	861				hypothetical protein
GMFCDEOL_03961	gene	1167	dxr			
GMFCDEOL_03961	CDS	1167	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
GMFCDEOL_03962	gene	1356				
GMFCDEOL_03962	CDS	1356		3.4.24.-	COG0750	Putative zinc metalloprotease
GMFCDEOL_03963	gene	879				
GMFCDEOL_03963	CDS	879				hypothetical protein
GMFCDEOL_03964	gene	792	phnX			
GMFCDEOL_03964	CDS	792	phnX	3.11.1.1		Phosphonoacetaldehyde hydrolase
GMFCDEOL_03965	gene	1089	phnW			
GMFCDEOL_03965	CDS	1089	phnW	2.6.1.37		2-aminoethylphosphonate--pyruvate transaminase
GMFCDEOL_03966	gene	1548	mdtD			
GMFCDEOL_03966	CDS	1548	mdtD			Putative multidrug resistance protein MdtD
GMFCDEOL_03967	gene	465	nrdG			
GMFCDEOL_03967	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GMFCDEOL_03968	gene	2394	nrdD			
GMFCDEOL_03968	CDS	2394	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
GMFCDEOL_03969	gene	651				
GMFCDEOL_03969	CDS	651				hypothetical protein
GMFCDEOL_03970	gene	900	ddh			
GMFCDEOL_03970	CDS	900	ddh	1.4.1.16	COG0673	Meso-diaminopimelate D-dehydrogenase
GMFCDEOL_03971	gene	603	ruvA			
GMFCDEOL_03971	CDS	603	ruvA			Holliday junction branch migration complex subunit RuvA
GMFCDEOL_03972	gene	525				
GMFCDEOL_03972	CDS	525				hypothetical protein
GMFCDEOL_03973	gene	738				
GMFCDEOL_03973	CDS	738				hypothetical protein
GMFCDEOL_03974	gene	354				
GMFCDEOL_03974	CDS	354				hypothetical protein
GMFCDEOL_03975	gene	546	yncA			
GMFCDEOL_03975	CDS	546	yncA	2.3.1.-		L-methionine sulfoximine/L-methionine sulfone acetyltransferase
GMFCDEOL_03976	gene	1005				
GMFCDEOL_03976	CDS	1005				hypothetical protein
GMFCDEOL_03977	gene	141				
GMFCDEOL_03977	CDS	141				hypothetical protein
GMFCDEOL_03978	gene	702	rpiA			
GMFCDEOL_03978	CDS	702	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
GMFCDEOL_03979	gene	471				
GMFCDEOL_03979	CDS	471				hypothetical protein
GMFCDEOL_03980	gene	246				
GMFCDEOL_03980	CDS	246				hypothetical protein
GMFCDEOL_03981	gene	2160				
GMFCDEOL_03981	CDS	2160				hypothetical protein
GMFCDEOL_03982	gene	393				
GMFCDEOL_03982	CDS	393				hypothetical protein
GMFCDEOL_03983	gene	627				
GMFCDEOL_03983	CDS	627				hypothetical protein
GMFCDEOL_03984	gene	486				
GMFCDEOL_03984	CDS	486				hypothetical protein
GMFCDEOL_03985	gene	1098	tagO_2			
GMFCDEOL_03985	CDS	1098	tagO_2	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
GMFCDEOL_03986	gene	153				
GMFCDEOL_03986	CDS	153				hypothetical protein
GMFCDEOL_03987	gene	567				
GMFCDEOL_03987	CDS	567				hypothetical protein
GMFCDEOL_03988	gene	969				
GMFCDEOL_03988	CDS	969				hypothetical protein
GMFCDEOL_03989	gene	3441				
GMFCDEOL_03989	CDS	3441			COG4771	TonB-dependent receptor P3
GMFCDEOL_03990	gene	750				
GMFCDEOL_03990	CDS	750			COG0702	SusD-like protein P25
GMFCDEOL_03991	gene	795				
GMFCDEOL_03991	CDS	795				hypothetical protein
GMFCDEOL_03992	gene	375				
GMFCDEOL_03992	CDS	375				hypothetical protein
GMFCDEOL_03993	gene	2037				
GMFCDEOL_03993	CDS	2037				hypothetical protein
GMFCDEOL_03994	gene	2190				
GMFCDEOL_03994	CDS	2190				hypothetical protein
GMFCDEOL_03995	gene	375	blaI			
GMFCDEOL_03995	CDS	375	blaI			Penicillinase repressor
GMFCDEOL_03996	gene	3282	tri1_3			
GMFCDEOL_03996	CDS	3282	tri1_3	3.4.21.-	COG0793	Tricorn protease 
GMFCDEOL_03997	gene	942	mdh_2			
GMFCDEOL_03997	CDS	942	mdh_2	1.1.1.37		Malate dehydrogenase
GMFCDEOL_03998	gene	873				
GMFCDEOL_03998	CDS	873				hypothetical protein
GMFCDEOL_03999	gene	942				
GMFCDEOL_03999	CDS	942				hypothetical protein
GMFCDEOL_04000	gene	555				
GMFCDEOL_04000	CDS	555				hypothetical protein
GMFCDEOL_04001	gene	2568				
GMFCDEOL_04001	CDS	2568				hypothetical protein
GMFCDEOL_04002	gene	1455				
GMFCDEOL_04002	CDS	1455				hypothetical protein
GMFCDEOL_04003	gene	993				
GMFCDEOL_04003	CDS	993				hypothetical protein
GMFCDEOL_04004	gene	1182				
GMFCDEOL_04004	CDS	1182				hypothetical protein
GMFCDEOL_04005	gene	1251				
GMFCDEOL_04005	CDS	1251				hypothetical protein
GMFCDEOL_04006	gene	366				
GMFCDEOL_04006	CDS	366				hypothetical protein
GMFCDEOL_04007	gene	1722				
GMFCDEOL_04007	CDS	1722				hypothetical protein
GMFCDEOL_04008	gene	1902	resA_10			
GMFCDEOL_04008	CDS	1902	resA_10			Thiol-disulfide oxidoreductase ResA
GMFCDEOL_04009	gene	1107	apbC			
GMFCDEOL_04009	CDS	1107	apbC			Iron-sulfur cluster carrier protein
GMFCDEOL_04010	gene	759	trmB			
GMFCDEOL_04010	CDS	759	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
GMFCDEOL_04011	gene	807				
GMFCDEOL_04011	CDS	807				hypothetical protein
GMFCDEOL_04012	gene	1020	ilvE			
GMFCDEOL_04012	CDS	1020	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GMFCDEOL_04013	gene	213				
GMFCDEOL_04013	CDS	213				hypothetical protein
GMFCDEOL_04014	gene	1245	xseA			
GMFCDEOL_04014	CDS	1245	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GMFCDEOL_04015	gene	1356				
GMFCDEOL_04015	CDS	1356				hypothetical protein
GMFCDEOL_04016	gene	1089	mnmA_3			
GMFCDEOL_04016	CDS	1089	mnmA_3	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
GMFCDEOL_04017	gene	243				
GMFCDEOL_04017	CDS	243				hypothetical protein
GMFCDEOL_04018	gene	222				
GMFCDEOL_04018	CDS	222				hypothetical protein
GMFCDEOL_04019	gene	861				
GMFCDEOL_04019	CDS	861				hypothetical protein
GMFCDEOL_04020	gene	1011				
GMFCDEOL_04020	CDS	1011				hypothetical protein
GMFCDEOL_04021	gene	480	ispF			
GMFCDEOL_04021	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GMFCDEOL_04022	gene	615	ycgM			
GMFCDEOL_04022	CDS	615	ycgM	5.3.2.2	COG0179	Oxaloacetate tautomerase YcgM
GMFCDEOL_04023	gene	663	rex			
GMFCDEOL_04023	CDS	663	rex		COG2344	Redox-sensing transcriptional repressor Rex
GMFCDEOL_04024	gene	351				
GMFCDEOL_04024	CDS	351				hypothetical protein
GMFCDEOL_04025	gene	993	tsf			
GMFCDEOL_04025	CDS	993	tsf		COG0264	Elongation factor Ts
GMFCDEOL_04026	gene	837	rpsB			
GMFCDEOL_04026	CDS	837	rpsB		COG0052	Small ribosomal subunit protein uS2
GMFCDEOL_04027	gene	387	rpsI			
GMFCDEOL_04027	CDS	387	rpsI		COG0103	Small ribosomal subunit protein uS9
GMFCDEOL_04028	gene	462	rplM			
GMFCDEOL_04028	CDS	462	rplM			Large ribosomal subunit protein uL13
GMFCDEOL_04029	gene	237				
GMFCDEOL_04029	CDS	237				hypothetical protein
GMFCDEOL_04030	gene	489				
GMFCDEOL_04030	CDS	489				hypothetical protein
GMFCDEOL_04031	gene	1404	asnS			
GMFCDEOL_04031	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
GMFCDEOL_04032	gene	1401				
GMFCDEOL_04032	CDS	1401				hypothetical protein
GMFCDEOL_04033	gene	1347	purB			
GMFCDEOL_04033	CDS	1347	purB	4.3.2.2		Adenylosuccinate lyase
GMFCDEOL_04034	gene	1887	bga			
GMFCDEOL_04034	CDS	1887	bga	3.2.1.23		Beta-galactosidase
GMFCDEOL_04035	gene	76				
GMFCDEOL_04035	tRNA	76				tRNA-Val(tac)
GMFCDEOL_04036	gene	858	rimI_1			
GMFCDEOL_04036	CDS	858	rimI_1	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
GMFCDEOL_04037	gene	378				
GMFCDEOL_04037	CDS	378				hypothetical protein
GMFCDEOL_04038	gene	309				
GMFCDEOL_04038	CDS	309				hypothetical protein
GMFCDEOL_04039	gene	5841				
GMFCDEOL_04039	CDS	5841				hypothetical protein
GMFCDEOL_04040	gene	453				
GMFCDEOL_04040	CDS	453				hypothetical protein
GMFCDEOL_04041	gene	2091	topB_5			
GMFCDEOL_04041	CDS	2091	topB_5	5.6.2.1	COG0550	DNA topoisomerase 3
GMFCDEOL_04042	gene	1578				
GMFCDEOL_04042	CDS	1578				hypothetical protein
GMFCDEOL_04043	gene	765				
GMFCDEOL_04043	CDS	765				hypothetical protein
GMFCDEOL_04044	gene	258				
GMFCDEOL_04044	CDS	258				hypothetical protein
GMFCDEOL_04045	gene	306				
GMFCDEOL_04045	CDS	306				hypothetical protein
GMFCDEOL_04046	gene	363				
GMFCDEOL_04046	CDS	363				hypothetical protein
GMFCDEOL_04047	gene	1236	xerC_28			
GMFCDEOL_04047	CDS	1236	xerC_28			Tyrosine recombinase XerC
GMFCDEOL_04048	gene	1017	rcsC_32			
GMFCDEOL_04048	CDS	1017	rcsC_32	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_04049	gene	1686	fadD3_2			
GMFCDEOL_04049	CDS	1686	fadD3_2	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
GMFCDEOL_04050	gene	576				
GMFCDEOL_04050	CDS	576				hypothetical protein
GMFCDEOL_04051	gene	270	rpsO_1			
GMFCDEOL_04051	CDS	270	rpsO_1		COG0184	Small ribosomal subunit protein uS15
GMFCDEOL_04052	gene	1800	bipA_1			
GMFCDEOL_04052	CDS	1800	bipA_1	3.6.5.-		Large ribosomal subunit assembly factor BipA
GMFCDEOL_04053	gene	2028				
GMFCDEOL_04053	CDS	2028				hypothetical protein
GMFCDEOL_04054	gene	3261				
GMFCDEOL_04054	CDS	3261			COG4771	TonB-dependent receptor P3
GMFCDEOL_04055	gene	3261				
GMFCDEOL_04055	CDS	3261			COG4771	TonB-dependent receptor P3
GMFCDEOL_04056	gene	2028				
GMFCDEOL_04056	CDS	2028				hypothetical protein
GMFCDEOL_04057	gene	1800	bipA_2			
GMFCDEOL_04057	CDS	1800	bipA_2	3.6.5.-		Large ribosomal subunit assembly factor BipA
GMFCDEOL_04058	gene	270	rpsO_2			
GMFCDEOL_04058	CDS	270	rpsO_2		COG0184	Small ribosomal subunit protein uS15
GMFCDEOL_04059	gene	576				
GMFCDEOL_04059	CDS	576				hypothetical protein
GMFCDEOL_04060	gene	1686	fadD3_3			
GMFCDEOL_04060	CDS	1686	fadD3_3	6.2.1.41	COG0318	3-[(3aS,4S,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl:CoA ligase
GMFCDEOL_04061	gene	1017	rcsC_33			
GMFCDEOL_04061	CDS	1017	rcsC_33	2.7.13.3		Sensor histidine kinase RcsC
GMFCDEOL_04062	gene	1236	xerC_29			
GMFCDEOL_04062	CDS	1236	xerC_29			Tyrosine recombinase XerC
GMFCDEOL_04063	gene	363				
GMFCDEOL_04063	CDS	363				hypothetical protein
GMFCDEOL_04064	gene	306				
GMFCDEOL_04064	CDS	306				hypothetical protein
GMFCDEOL_04065	gene	258				
GMFCDEOL_04065	CDS	258				hypothetical protein
GMFCDEOL_04066	gene	765				
GMFCDEOL_04066	CDS	765				hypothetical protein
GMFCDEOL_04067	gene	1578				
GMFCDEOL_04067	CDS	1578				hypothetical protein
GMFCDEOL_04068	gene	2091	topB_6			
GMFCDEOL_04068	CDS	2091	topB_6	5.6.2.1	COG0550	DNA topoisomerase 3
GMFCDEOL_04069	gene	453				
GMFCDEOL_04069	CDS	453				hypothetical protein
GMFCDEOL_04070	gene	5841				
GMFCDEOL_04070	CDS	5841				hypothetical protein
GMFCDEOL_04071	gene	309				
GMFCDEOL_04071	CDS	309				hypothetical protein
GMFCDEOL_04072	gene	378				
GMFCDEOL_04072	CDS	378				hypothetical protein
GMFCDEOL_04073	gene	858	rimI_2			
GMFCDEOL_04073	CDS	858	rimI_2	2.3.1.266		[Ribosomal protein bS18]-alanine N-acetyltransferase
GMFCDEOL_04074	gene	465				
GMFCDEOL_04074	CDS	465				hypothetical protein
GMFCDEOL_04075	gene	2997				
GMFCDEOL_04075	CDS	2997			COG4771	TonB-dependent receptor P3
GMFCDEOL_04076	gene	1605				
GMFCDEOL_04076	CDS	1605			COG0561	SusD-like protein
GMFCDEOL_04077	gene	405				
GMFCDEOL_04077	CDS	405				hypothetical protein
GMFCDEOL_04078	gene	1281				
GMFCDEOL_04078	CDS	1281				hypothetical protein
GMFCDEOL_04079	gene	522	ybdM_2			
GMFCDEOL_04079	CDS	522	ybdM_2		COG1475	putative protein YbdM
GMFCDEOL_04080	gene	333				
GMFCDEOL_04080	CDS	333				hypothetical protein
GMFCDEOL_04081	gene	2337	btuB_13			
GMFCDEOL_04081	CDS	2337	btuB_13			Vitamin B12 transporter BtuB
GMFCDEOL_04082	gene	1017				
GMFCDEOL_04082	CDS	1017				hypothetical protein
GMFCDEOL_04083	gene	183				
GMFCDEOL_04083	CDS	183				hypothetical protein
GMFCDEOL_04084	gene	1215	xerC_30			
GMFCDEOL_04084	CDS	1215	xerC_30			Tyrosine recombinase XerC
GMFCDEOL_04085	gene	846	rhaS_6			
GMFCDEOL_04085	CDS	846	rhaS_6			HTH-type transcriptional activator RhaS
GMFCDEOL_04086	gene	285				
GMFCDEOL_04086	CDS	285				hypothetical protein
GMFCDEOL_04087	gene	612				
GMFCDEOL_04087	CDS	612				hypothetical protein
GMFCDEOL_04088	gene	1503				
GMFCDEOL_04088	CDS	1503				hypothetical protein
GMFCDEOL_04089	gene	1434				
GMFCDEOL_04089	CDS	1434				hypothetical protein
GMFCDEOL_04090	gene	915				
GMFCDEOL_04090	CDS	915				hypothetical protein
GMFCDEOL_04091	gene	1413				
GMFCDEOL_04091	CDS	1413				hypothetical protein
GMFCDEOL_04092	gene	3252				
GMFCDEOL_04092	CDS	3252				hypothetical protein
GMFCDEOL_04093	gene	453				
GMFCDEOL_04093	CDS	453				hypothetical protein
GMFCDEOL_04094	gene	369				
GMFCDEOL_04094	CDS	369				hypothetical protein
GMFCDEOL_04095	gene	411				
GMFCDEOL_04095	CDS	411				hypothetical protein
GMFCDEOL_04096	gene	2127				
GMFCDEOL_04096	CDS	2127				hypothetical protein
GMFCDEOL_04097	gene	360				
GMFCDEOL_04097	CDS	360				hypothetical protein
GMFCDEOL_04098	gene	486				
GMFCDEOL_04098	CDS	486				hypothetical protein
GMFCDEOL_04099	gene	1131	yhcG_3			
GMFCDEOL_04099	CDS	1131	yhcG_3	3.1.-.-	COG4804	Putative nuclease YhcG
GMFCDEOL_04100	gene	2103	topB_7			
GMFCDEOL_04100	CDS	2103	topB_7	5.6.2.1	COG0550	DNA topoisomerase 3
GMFCDEOL_04101	gene	1521				
GMFCDEOL_04101	CDS	1521				hypothetical protein
GMFCDEOL_04102	gene	1188				
GMFCDEOL_04102	CDS	1188				hypothetical protein
GMFCDEOL_04103	gene	192				
GMFCDEOL_04103	CDS	192				hypothetical protein
GMFCDEOL_04104	gene	228				
GMFCDEOL_04104	CDS	228				hypothetical protein
GMFCDEOL_04105	gene	693				
GMFCDEOL_04105	CDS	693				hypothetical protein
GMFCDEOL_04106	gene	288	hup_2			
GMFCDEOL_04106	CDS	288	hup_2			DNA-binding protein HU
GMFCDEOL_04107	gene	423	mscL_2			
GMFCDEOL_04107	CDS	423	mscL_2		COG1970	Large-conductance mechanosensitive channel
GMFCDEOL_04108	gene	693	aqpZ			
GMFCDEOL_04108	CDS	693	aqpZ		COG0580	Aquaporin Z
GMFCDEOL_04109	gene	1161	ompA_2			
GMFCDEOL_04109	CDS	1161	ompA_2			Outer membrane protein A
GMFCDEOL_04110	gene	156				
GMFCDEOL_04110	CDS	156				hypothetical protein
GMFCDEOL_04111	gene	1212	pal_3			
GMFCDEOL_04111	CDS	1212	pal_3			Peptidoglycan-associated lipoprotein
GMFCDEOL_04112	gene	2292				
GMFCDEOL_04112	CDS	2292				hypothetical protein
GMFCDEOL_04113	gene	2007				
GMFCDEOL_04113	CDS	2007				hypothetical protein
GMFCDEOL_04114	gene	1296				
GMFCDEOL_04114	CDS	1296				hypothetical protein
GMFCDEOL_04115	gene	429				
GMFCDEOL_04115	CDS	429				hypothetical protein
GMFCDEOL_04116	gene	804				
GMFCDEOL_04116	CDS	804				hypothetical protein
GMFCDEOL_04117	gene	405				
GMFCDEOL_04117	CDS	405				hypothetical protein
GMFCDEOL_04118	gene	588				
GMFCDEOL_04118	CDS	588				hypothetical protein
GMFCDEOL_04119	gene	219				
GMFCDEOL_04119	CDS	219				hypothetical protein
GMFCDEOL_04120	gene	2085	dpp5			
GMFCDEOL_04120	CDS	2085	dpp5	3.4.14.-	COG0823	Dipeptidyl-peptidase 5
GMFCDEOL_04121	gene	1332	mdtK_3			
GMFCDEOL_04121	CDS	1332	mdtK_3			Multidrug resistance protein MdtK
GMFCDEOL_04122	gene	1857	yidC			
GMFCDEOL_04122	CDS	1857	yidC		COG0706	Membrane protein insertase YidC
GMFCDEOL_04123	gene	1602	pyrG			
GMFCDEOL_04123	CDS	1602	pyrG	6.3.4.2	COG0504	CTP synthase
GMFCDEOL_04124	gene	99				
GMFCDEOL_04124	CDS	99				hypothetical protein
GMFCDEOL_04125	gene	1431				
GMFCDEOL_04125	CDS	1431				hypothetical protein
GMFCDEOL_04126	gene	405				
GMFCDEOL_04126	CDS	405				hypothetical protein
GMFCDEOL_04127	gene	420				
GMFCDEOL_04127	CDS	420				hypothetical protein
GMFCDEOL_04128	gene	873	rnfB			
GMFCDEOL_04128	CDS	873	rnfB	7.2.1.2	COG1245	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit B
GMFCDEOL_04129	gene	1338	rnfC			
GMFCDEOL_04129	CDS	1338	rnfC	7.1.1.-	COG4656	Proton-translocating ferredoxin:NAD(+) oxidoreductase complex subunit C
GMFCDEOL_04130	gene	993	rnfD			
GMFCDEOL_04130	CDS	993	rnfD	7.2.1.2	COG4658	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit D
GMFCDEOL_04131	gene	675	rsxG			
GMFCDEOL_04131	CDS	675	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
GMFCDEOL_04132	gene	588	rnfE			
GMFCDEOL_04132	CDS	588	rnfE	7.2.1.2	COG4660	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit E
GMFCDEOL_04133	gene	573	rnfA			
GMFCDEOL_04133	CDS	573	rnfA	7.2.1.2	COG4657	Na(+)-translocating ferredoxin:NAD(+) oxidoreductase complex subunit A
GMFCDEOL_04134	gene	1035	galE			
GMFCDEOL_04134	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GMFCDEOL_04135	gene	1260				
GMFCDEOL_04135	CDS	1260				hypothetical protein
GMFCDEOL_04136	gene	1245				
GMFCDEOL_04136	CDS	1245				hypothetical protein
GMFCDEOL_04137	gene	825	ispE			
GMFCDEOL_04137	CDS	825	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GMFCDEOL_04138	gene	1548	dnaB_2			
GMFCDEOL_04138	CDS	1548	dnaB_2	5.6.2.3		Replicative DNA helicase DnaB
GMFCDEOL_04139	gene	330				
GMFCDEOL_04139	CDS	330		5.1.3.29	COG3254	L-fucose mutarotase
GMFCDEOL_04140	gene	2850	fkp			
GMFCDEOL_04140	CDS	2850	fkp			L-fucokinase/L-fucose-1-P guanylyltransferase
GMFCDEOL_04141	gene	519				
GMFCDEOL_04141	CDS	519				hypothetical protein
GMFCDEOL_04142	gene	471				
GMFCDEOL_04142	CDS	471				hypothetical protein
GMFCDEOL_04143	gene	888	rffH_5			
GMFCDEOL_04143	CDS	888	rffH_5	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
GMFCDEOL_04144	gene	573	rfbC_4			
GMFCDEOL_04144	CDS	573	rfbC_4	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
GMFCDEOL_04145	gene	1344	spnQ			
GMFCDEOL_04145	CDS	1344	spnQ	4.2.1.164		dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
GMFCDEOL_04146	gene	777	rfbF			
GMFCDEOL_04146	CDS	777	rfbF	2.7.7.33	COG1208	Glucose-1-phosphate cytidylyltransferase
GMFCDEOL_04147	gene	1080	rfbG_2			
GMFCDEOL_04147	CDS	1080	rfbG_2	4.2.1.45		CDP-glucose 4,6-dehydratase
GMFCDEOL_04148	gene	921	tll			
GMFCDEOL_04148	CDS	921	tll	1.1.1.339		dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))
GMFCDEOL_04149	gene	1662	ilvB			
GMFCDEOL_04149	CDS	1662	ilvB	2.2.1.6	COG0028	Acetolactate synthase large subunit
GMFCDEOL_04150	gene	1344				
GMFCDEOL_04150	CDS	1344				hypothetical protein
GMFCDEOL_04151	gene	837				
